run_id,seq,kind,attack_class,scenario,teleport_user,db_role,source_ip,sim_start,sim_end,sim_day,sim_hour,statements,executed,denied_by_postgres,teleport_sid,change_ticket,note
770b7801,153,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-05T13:53:00Z,2026-08-05T13:59:17Z,3,13,30,30,0,,,
770b7801,154,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-05T14:05:00Z,2026-08-05T14:10:52Z,3,14,33,33,0,,,
770b7801,155,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T14:15:00Z,2026-08-05T14:26:32Z,3,14,174,174,0,,,
770b7801,156,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T14:26:00Z,2026-08-05T15:54:30Z,3,14,296,296,0,,,
770b7801,157,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T14:34:00Z,2026-08-05T15:48:48Z,3,14,188,188,0,,,
770b7801,158,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-05T15:07:00Z,2026-08-05T15:15:15Z,3,15,34,34,0,,,
770b7801,159,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-05T15:12:00Z,2026-08-05T15:27:46Z,3,15,44,44,0,,,
770b7801,160,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T15:17:00Z,2026-08-05T16:10:04Z,3,15,200,200,0,,,
770b7801,161,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-05T15:41:00Z,2026-08-05T15:48:20Z,3,15,21,21,0,,,
770b7801,162,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-05T15:43:00Z,2026-08-05T15:46:40Z,3,15,45,45,0,,,
770b7801,163,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-05T16:06:00Z,2026-08-05T16:17:15Z,3,16,46,46,0,,,
770b7801,164,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-05T16:16:00Z,2026-08-05T16:16:48Z,3,16,17,17,0,,,
770b7801,165,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T16:17:00Z,2026-08-05T17:14:15Z,3,16,230,230,0,,,
770b7801,166,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T16:21:00Z,2026-08-05T16:31:45Z,3,16,130,130,0,,,
770b7801,167,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-05T16:34:00Z,2026-08-05T16:51:36Z,3,16,45,45,0,,,
770b7801,168,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-05T16:34:00Z,2026-08-05T16:43:45Z,3,16,40,40,0,,,
770b7801,169,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-05T16:38:00Z,2026-08-05T16:40:15Z,3,16,28,28,0,,,
770b7801,170,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-05T16:38:00Z,2026-08-05T16:40:15Z,3,16,16,16,0,,,
770b7801,171,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-05T16:41:00Z,2026-08-05T16:52:07Z,3,16,30,30,0,,,
770b7801,172,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-05T17:06:00Z,2026-08-05T17:17:24Z,3,17,39,39,0,,,
770b7801,173,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-05T17:15:00Z,2026-08-05T17:17:12Z,3,17,23,23,0,,,
770b7801,174,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-05T18:55:00Z,2026-08-05T18:59:54Z,3,18,22,22,0,,,
770b7801,175,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-05T19:41:00Z,2026-08-05T19:47:00Z,3,19,73,73,0,,,
770b7801,176,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-05T19:44:00Z,2026-08-05T19:46:13Z,3,19,20,20,0,,,
770b7801,177,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-05T20:04:00Z,2026-08-05T20:13:48Z,3,20,43,43,0,,,
770b7801,178,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-05T20:18:00Z,2026-08-05T20:22:36Z,3,20,13,13,0,,,
770b7801,179,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T20:21:00Z,2026-08-05T20:52:48Z,3,20,213,213,0,,,
770b7801,180,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-05T20:47:00Z,2026-08-05T20:48:42Z,3,20,35,35,0,,,
770b7801,181,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-05T20:58:00Z,2026-08-05T21:01:09Z,3,20,22,22,0,,,
770b7801,182,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T21:10:00Z,2026-08-05T21:28:33Z,3,21,160,160,0,,,
770b7801,183,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-05T21:38:00Z,2026-08-05T22:05:20Z,3,21,206,206,0,,,
770b7801,184,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T08:22:00Z,2026-08-06T09:19:00Z,4,8,181,181,0,,,
770b7801,185,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-06T08:24:00Z,2026-08-06T08:39:24Z,4,8,45,45,0,,,
770b7801,186,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T08:41:00Z,2026-08-06T09:13:43Z,4,8,152,152,0,,,
770b7801,187,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T09:02:00Z,2026-08-06T09:14:15Z,4,9,36,36,0,,,
770b7801,188,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T09:09:00Z,2026-08-06T09:19:00Z,4,9,31,31,0,,,
770b7801,189,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T09:35:00Z,2026-08-06T10:13:19Z,4,9,210,210,0,,,
770b7801,190,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-06T09:41:00Z,2026-08-06T09:42:40Z,4,9,11,11,0,,,
770b7801,191,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T09:47:00Z,2026-08-06T09:52:15Z,4,9,36,36,0,,,
770b7801,192,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T10:04:00Z,2026-08-06T10:07:16Z,4,10,50,50,0,,,
770b7801,193,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-06T10:20:00Z,2026-08-06T10:21:35Z,4,10,6,6,0,,,
770b7801,194,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T10:33:00Z,2026-08-06T10:45:28Z,4,10,35,35,0,,,
770b7801,195,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T10:40:00Z,2026-08-06T10:45:00Z,4,10,26,26,0,,,
770b7801,196,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T10:57:00Z,2026-08-06T11:12:12Z,4,10,39,39,0,,,
770b7801,197,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-06T10:58:00Z,2026-08-06T11:13:50Z,4,10,51,51,0,,,
770b7801,198,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T11:09:00Z,2026-08-06T13:06:36Z,4,11,337,337,0,,,
770b7801,199,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T11:23:00Z,2026-08-06T11:35:45Z,4,11,46,46,0,,,
770b7801,200,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T11:34:00Z,2026-08-06T11:38:03Z,4,11,28,28,0,,,
770b7801,201,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T11:47:00Z,2026-08-06T11:52:18Z,4,11,54,54,0,,,
770b7801,202,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T11:54:00Z,2026-08-06T13:13:48Z,4,11,253,253,0,,,
770b7801,203,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T12:20:00Z,2026-08-06T12:22:01Z,4,12,12,12,0,,,
770b7801,204,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-06T12:25:00Z,2026-08-06T12:29:20Z,4,12,53,53,0,,,
770b7801,205,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T12:27:00Z,2026-08-06T12:34:28Z,4,12,29,29,0,,,
770b7801,206,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T12:40:00Z,2026-08-06T12:51:00Z,4,12,31,31,0,,,
770b7801,207,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-06T12:43:00Z,2026-08-06T12:48:43Z,4,12,50,50,0,,,
770b7801,208,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T12:48:00Z,2026-08-06T12:54:47Z,4,12,38,38,0,,,
770b7801,209,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-06T13:03:00Z,2026-08-06T13:09:32Z,4,13,29,29,0,,,
770b7801,210,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-06T13:40:00Z,2026-08-06T13:48:51Z,4,13,60,60,0,,,
770b7801,211,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T13:49:00Z,2026-08-06T14:47:04Z,4,13,269,269,0,,,
770b7801,212,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T13:58:00Z,2026-08-06T14:13:01Z,4,13,54,54,0,,,
770b7801,213,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-06T14:02:00Z,2026-08-06T14:07:04Z,4,14,17,17,0,,,
770b7801,214,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T14:09:00Z,2026-08-06T14:14:15Z,4,14,36,36,0,,,
770b7801,215,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-06T14:21:00Z,2026-08-06T14:30:36Z,4,14,33,33,0,,,
770b7801,216,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T14:28:00Z,2026-08-06T15:42:06Z,4,14,248,248,0,,,
770b7801,217,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-06T14:46:00Z,2026-08-06T14:49:16Z,4,14,15,15,0,,,
770b7801,218,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T14:51:00Z,2026-08-06T15:19:00Z,4,14,141,141,0,,,
770b7801,219,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-06T14:52:00Z,2026-08-06T14:52:48Z,4,14,7,7,0,,,
770b7801,220,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T15:03:00Z,2026-08-06T15:05:03Z,4,15,42,42,0,,,
770b7801,221,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T15:22:00Z,2026-08-06T15:47:12Z,4,15,217,217,0,,,
770b7801,222,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T15:35:00Z,2026-08-06T16:31:28Z,4,15,155,155,0,,,
770b7801,223,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-06T15:38:00Z,2026-08-06T15:38:50Z,4,15,11,11,0,,,
770b7801,224,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-06T15:55:00Z,2026-08-06T15:55:55Z,4,15,12,12,0,,,
770b7801,225,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-06T15:57:00Z,2026-08-06T16:00:24Z,4,15,18,18,0,,,
770b7801,226,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T16:09:00Z,2026-08-06T16:20:40Z,4,16,36,36,0,,,
770b7801,227,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-06T16:12:00Z,2026-08-06T16:14:48Z,4,16,29,29,0,,,
770b7801,228,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-06T16:19:00Z,2026-08-06T16:29:38Z,4,16,30,30,0,,,
770b7801,229,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T16:37:00Z,2026-08-06T16:39:24Z,4,16,17,17,0,,,
770b7801,230,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-06T17:04:00Z,2026-08-06T17:07:50Z,4,17,24,24,0,,,
770b7801,231,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T17:05:00Z,2026-08-06T17:13:06Z,4,17,163,163,0,,,
770b7801,232,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T17:31:00Z,2026-08-06T18:16:30Z,4,17,196,196,0,,,
770b7801,233,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T17:33:00Z,2026-08-06T18:59:48Z,4,17,218,218,0,,,
770b7801,234,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T17:42:00Z,2026-08-06T17:45:32Z,4,17,54,54,0,,,
770b7801,235,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-06T19:00:00Z,2026-08-06T19:10:18Z,4,19,207,207,0,,,
770b7801,236,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-06T20:49:00Z,2026-08-06T20:57:15Z,4,20,34,34,0,,,
770b7801,237,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-06T21:34:00Z,2026-08-06T21:43:21Z,4,21,34,34,0,,,
770b7801,238,malicious,S2,S2 privilege escalation: attempted self-grant,eve.contractor@eproc.test,analyst_ro,10.20.7.88,2026-08-06T23:40:00Z,2026-08-06T23:44:00Z,4,23,3,1,2,,,"contractor attempts to grant itself the base employees table; PostgreSQL denies, Teleport records the attempt as a successful RBAC decision"
770b7801,239,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-07T08:29:00Z,2026-08-07T08:31:45Z,5,8,34,34,0,,,
770b7801,240,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T08:33:00Z,2026-08-07T08:44:18Z,5,8,227,227,0,,,
770b7801,241,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-07T08:51:00Z,2026-08-07T08:56:19Z,5,8,30,30,0,,,
770b7801,242,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-07T08:56:00Z,2026-08-07T08:57:36Z,5,8,25,25,0,,,
770b7801,243,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-07T09:07:00Z,2026-08-07T09:19:45Z,5,9,52,52,0,,,
770b7801,244,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T09:17:00Z,2026-08-07T10:47:40Z,5,9,321,321,0,,,
770b7801,245,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-07T09:39:00Z,2026-08-07T09:48:43Z,5,9,54,54,0,,,
770b7801,246,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-07T09:43:00Z,2026-08-07T09:46:20Z,5,9,41,41,0,,,
770b7801,247,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-07T09:59:00Z,2026-08-07T10:03:33Z,5,9,14,14,0,,,
770b7801,248,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-07T10:31:00Z,2026-08-07T10:38:42Z,5,10,22,22,0,,,
770b7801,249,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-07T10:32:00Z,2026-08-07T10:38:39Z,5,10,20,20,0,,,
770b7801,250,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-07T10:50:00Z,2026-08-07T10:54:40Z,5,10,57,57,0,,,
770b7801,251,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T11:23:00Z,2026-08-07T11:38:15Z,5,11,306,306,0,,,
770b7801,252,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-07T11:23:00Z,2026-08-07T11:27:00Z,5,11,11,11,0,,,
770b7801,253,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-07T11:26:00Z,2026-08-07T11:32:40Z,5,11,41,41,0,,,
770b7801,254,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-07T11:43:00Z,2026-08-07T11:52:49Z,5,11,32,32,0,,,
770b7801,255,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T11:54:00Z,2026-08-07T13:30:15Z,5,11,276,276,0,,,
770b7801,256,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T11:57:00Z,2026-08-07T12:41:20Z,5,11,191,191,0,,,
770b7801,257,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-07T12:08:00Z,2026-08-07T12:12:30Z,5,12,16,16,0,,,
770b7801,258,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-07T12:15:00Z,2026-08-07T12:26:30Z,5,12,31,31,0,,,
770b7801,259,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T12:17:00Z,2026-08-07T13:51:40Z,5,12,285,285,0,,,
770b7801,260,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-07T12:44:00Z,2026-08-07T13:02:18Z,5,12,62,62,0,,,
770b7801,261,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-07T13:25:00Z,2026-08-07T13:25:36Z,5,13,10,10,0,,,
770b7801,262,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-07T13:27:00Z,2026-08-07T13:35:24Z,5,13,25,25,0,,,
770b7801,263,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-07T13:39:00Z,2026-08-07T13:54:24Z,5,13,43,43,0,,,
770b7801,264,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-07T14:27:00Z,2026-08-07T14:32:04Z,5,14,17,17,0,,,
770b7801,265,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-07T14:49:00Z,2026-08-07T14:57:45Z,5,14,36,36,0,,,
770b7801,266,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-07T15:03:00Z,2026-08-07T15:07:33Z,5,15,22,22,0,,,
770b7801,267,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-07T15:23:00Z,2026-08-07T15:25:48Z,5,15,9,9,0,,,
770b7801,268,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T15:39:00Z,2026-08-07T16:08:28Z,5,15,222,222,0,,,
770b7801,269,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-07T15:39:00Z,2026-08-07T15:40:17Z,5,15,12,12,0,,,
770b7801,270,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-07T15:49:00Z,2026-08-07T16:04:54Z,5,15,54,54,0,,,
770b7801,271,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T16:20:00Z,2026-08-07T17:27:46Z,5,16,215,215,0,,,
770b7801,272,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-07T16:30:00Z,2026-08-07T16:35:57Z,5,16,18,18,0,,,
770b7801,273,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T17:00:00Z,2026-08-07T17:44:00Z,5,17,265,265,0,,,
770b7801,274,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-07T17:08:00Z,2026-08-07T17:13:22Z,5,17,15,15,0,,,
770b7801,275,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-07T17:12:00Z,2026-08-07T17:16:26Z,5,17,39,39,0,,,
770b7801,276,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-07T17:27:00Z,2026-08-07T17:29:42Z,5,17,55,55,0,,,
770b7801,277,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T17:56:00Z,2026-08-07T18:09:09Z,5,17,264,264,0,,,
770b7801,278,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-07T19:14:00Z,2026-08-07T19:20:17Z,5,19,30,30,0,,,
770b7801,279,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T19:54:00Z,2026-08-07T20:32:08Z,5,19,209,209,0,,,
770b7801,280,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-07T20:43:00Z,2026-08-07T20:44:30Z,5,20,19,19,0,,,
770b7801,281,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-07T20:51:00Z,2026-08-07T20:55:46Z,5,20,23,23,0,,,
770b7801,282,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-07T20:56:00Z,2026-08-07T21:42:56Z,5,20,257,257,0,,,
770b7801,283,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-07T21:04:00Z,2026-08-07T21:13:00Z,5,21,46,46,0,,,
770b7801,284,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-07T21:08:00Z,2026-08-07T21:15:36Z,5,21,39,39,0,,,
770b7801,285,malicious,S1,S1 data harvesting: payment records exfiltration,eve.contractor@eproc.test,analyst_ro,10.20.7.88,2026-08-07T23:05:00Z,2026-08-07T23:17:00Z,5,23,4,4,0,,,sweeps payment bank_account_snapshot values then streams the table out over COPY
770b7801,286,benign_alerting,B1,B1 authorised grant in maintenance window,carol.tan@eproc.test,dba,10.20.9.5,2026-08-08T01:00:00Z,2026-08-08T01:08:00Z,6,1,3,3,0,,CHG-2026-0421,"approved access request for the new reporting dashboard, executed inside the published Saturday maintenance window"
770b7801,287,benign_alerting,B1,B1 authorised new starter provisioning,carol.tan@eproc.test,dba,10.20.9.5,2026-08-08T02:00:00Z,2026-08-08T02:09:00Z,6,2,4,4,0,,CHG-2026-0422,HR joiner process for a new reporting analyst; the temporary role is removed again once the permanent account is issued
770b7801,288,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-08T12:51:00Z,2026-08-08T13:55:53Z,6,12,230,230,0,,,
770b7801,289,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-08T13:50:00Z,2026-08-08T14:10:04Z,6,13,173,173,0,,,
770b7801,290,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-08T14:07:00Z,2026-08-08T14:13:15Z,6,14,26,26,0,,,
770b7801,291,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-08T14:52:00Z,2026-08-08T14:52:21Z,6,14,8,8,0,,,
770b7801,292,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-08T16:14:00Z,2026-08-08T16:17:25Z,6,16,42,42,0,,,
770b7801,293,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-08T16:23:00Z,2026-08-08T16:35:48Z,6,16,33,33,0,,,
770b7801,294,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-08T19:49:00Z,2026-08-08T19:51:56Z,6,19,23,23,0,,,
770b7801,295,malicious,S3,S3 destructive SQL: unpredicated delete of the audit trail,carol.tan@eproc.test,dba,10.20.9.5,2026-08-08T21:30:00Z,2026-08-08T21:34:00Z,6,21,3,3,0,,,DELETE with no WHERE clause wipes the in-database audit_log
770b7801,296,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-09T03:07:00Z,2026-08-09T03:09:34Z,7,3,8,8,0,,,
770b7801,297,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-09T08:50:00Z,2026-08-09T10:16:10Z,7,8,471,471,0,,,
770b7801,298,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-09T09:50:00Z,2026-08-09T09:54:03Z,7,9,28,28,0,,,
770b7801,299,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-09T10:55:00Z,2026-08-09T10:55:56Z,7,10,15,15,0,,,
770b7801,300,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-09T12:49:00Z,2026-08-09T12:51:36Z,7,12,27,27,0,,,
770b7801,301,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-09T20:15:00Z,2026-08-09T20:19:30Z,7,20,46,46,0,,,
770b7801,302,malicious,S2,S2 privilege escalation: role promoted to superuser,carol.tan@eproc.test,dba,10.20.9.5,2026-08-09T22:10:00Z,2026-08-09T22:19:00Z,7,22,4,4,0,,,"analyst_ro promoted to SUPERUSER outside any change window, then reverted"
770b7801,303,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T05:23:00Z,2026-08-10T05:34:07Z,8,5,30,30,0,,,
770b7801,304,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-10T06:27:00Z,2026-08-10T06:35:00Z,8,6,33,33,0,,,
